NodeId,Time,Hum,Tem,Pm1,Pm2p5,Pm10,CO
DC4F227E6793,1596646800,90.773,27.435,0.000,1.248,3.598,0.000
DC4F227E6793,1596650400,91.301,27.400,0.000,1.389,4.278,0.000
DC4F227E6793,1596654000,91.931,27.474,0.000,3.267,7.225,0.000
DC4F227E6793,1596657600,91.838,27.466,0.000,5.902,9.421,0.000
DC4F227E6793,1596661200,91.762,27.200,0.000,3.489,6.911,0.000
DC4F227E6793,1596664800,91.824,27.042,0.000,8.190,13.614,0.000
DC4F227E6793,1596668400,91.181,26.945,0.000,11.465,22.760,0.000
DC4F227E6793,1596672000,91.405,26.958,0.000,13.013,22.067,0.000
DC4F227E6793,1596675600,89.031,27.613,0.000,14.383,27.790,0.000
DC4F227E6793,1596679200,84.769,28.547,0.000,16.800,22.306,0.000
DC4F227E6793,1596682800,83.036,29.003,0.000,20.478,26.526,0.000
DC4F227E6793,1596686400,83.186,29.103,0.000,16.938,21.532,0.000
